node,t,k,value
dena81,7,304,4679.5
dena81,8,304,4860.0
dena81,9,304,4868.5
dena81,10,304,4916.3
dena81,11,304,5040.9
dena81,12,304,4933.1
dena81,13,304,4856.4
dena81,14,304,4761.2
dena81,15,304,4702.2
dena81,16,304,4726.2
dena81,17,304,5156.1
dena81,18,304,5266.2
dena81,19,304,5043.0
dena81,20,304,4696.4
dena81,21,304,4445.5
dena81,22,304,4305.5
dena81,23,304,3916.1
dena81,24,304,3571.6
dena81,1,305,3401.8
dena81,2,305,3319.3
dena81,3,305,3318.9
dena81,4,305,3336.9
dena81,5,305,3359.0
dena81,6,305,3381.4
dena81,7,305,3615.5
dena81,8,305,3834.7
dena81,9,305,3970.9
dena81,10,305,4130.5
dena81,11,305,4231.0
dena81,12,305,4204.7
dena81,13,305,4073.4
dena81,14,305,3941.1
dena81,15,305,3922.4
dena81,16,305,3981.9
dena81,17,305,4369.1
dena81,18,305,4572.6
dena81,19,305,4441.4
dena81,20,305,4198.4
dena81,21,305,4026.5
dena81,22,305,3904.0
dena81,23,305,3581.5
dena81,24,305,3288.9
dena81,1,306,3105.5
dena81,2,306,3050.8
dena81,3,306,3091.6
dena81,4,306,3205.3
dena81,5,306,3443.0
dena81,6,306,3934.4
dena81,7,306,4376.3
dena81,8,306,4636.7
dena81,9,306,4711.8
dena81,10,306,4783.4
dena81,11,306,4862.6
dena81,12,306,4820.2
dena81,13,306,4703.0
dena81,14,306,4581.1
dena81,15,306,4546.0
dena81,16,306,4634.7
dena81,17,306,5032.5
dena81,18,306,5098.5
dena81,19,306,4873.7
dena81,20,306,4507.2
dena81,21,306,4228.1
dena81,22,306,4093.3
dena81,23,306,3730.4
dena81,24,306,3413.6
dena81,1,307,3210.2
dena81,2,307,3098.5
dena81,3,307,3112.4
dena81,4,307,3159.2
dena81,5,307,3215.3
dena81,6,307,3297.3
dena81,7,307,3539.0
dena81,8,307,3877.3
dena81,9,307,4152.1
dena81,10,307,4287.7
dena81,11,307,4350.9
dena81,12,307,4268.8
dena81,13,307,4136.5
dena81,14,307,4030.8
dena81,15,307,4019.3
dena81,16,307,4119.6
dena81,17,307,4509.0
dena81,18,307,4501.9
dena81,19,307,4270.7
dena81,20,307,3950.6
dena81,21,307,3824.3
dena81,22,307,3757.3
dena81,23,307,3460.4
dena81,24,307,3194.6
dena81,1,308,3009.1
dena81,2,308,2928.9
dena81,3,308,2912.2
dena81,4,308,2947.9
dena81,5,308,2904.7
dena81,6,308,2854.5
dena81,7,308,2936.0
dena81,8,308,3176.0
dena81,9,308,3414.8
dena81,10,308,3615.6
dena81,11,308,3848.6
dena81,12,308,3779.0
dena81,13,308,3609.3
dena81,14,308,3482.0
dena81,15,308,3465.2
dena81,16,308,3621.3
dena81,17,308,4103.0
dena81,18,308,4237.5
dena81,19,308,4097.3
dena81,20,308,3905.1
dena81,21,308,3799.7
dena81,22,308,3818.4
dena81,23,308,3508.3
dena81,24,308,3246.8
dena81,1,309,3122.5
dena81,2,309,3107.5
dena81,3,309,3187.6
dena81,4,309,3329.1
dena81,5,309,3620.0
dena81,6,309,4346.8
dena81,7,309,4815.2
dena81,8,309,4967.0
dena81,9,309,4947.4
dena81,10,309,5005.8
dena81,11,309,5092.5
dena81,12,309,5040.2
dena81,13,309,5018.1
dena81,14,309,4956.2
dena81,15,309,4955.4
dena81,16,309,4993.4
dena81,17,309,5415.7
dena81,18,309,5435.4
dena81,19,309,5291.1
dena81,20,309,4965.9
dena81,21,309,4716.1
dena81,22,309,4535.8
dena81,23,309,4117.4
dena81,24,309,3800.6
dena81,1,310,3653.5
dena81,2,310,3593.3
dena81,3,310,3650.3
dena81,4,310,3788.5
dena81,5,310,4045.8
dena81,6,310,4707.2
dena81,7,310,5157.1
dena81,8,310,5299.8
dena81,9,310,5312.3
dena81,10,310,5446.9
dena81,11,310,5567.7
dena81,12,310,5529.4
dena81,13,310,5491.7
dena81,14,310,5445.5
dena81,15,310,5385.7
dena81,16,310,5363.1
dena81,17,310,5686.8
dena81,18,310,5697.5
dena81,19,310,5493.6
dena81,20,310,5149.9
dena81,21,310,4854.5
dena81,22,310,4627.1
dena81,23,310,4233.8
dena81,24,310,3875.6
dena81,1,311,3661.8
dena81,2,311,3597.8
dena81,3,311,3669.7
dena81,4,311,3836.2
dena81,5,311,4138.4
dena81,6,311,4832.9
dena81,7,311,5373.8
dena81,8,311,5611.1
dena81,9,311,5687.5
dena81,10,311,5791.4
dena81,11,311,5871.3
dena81,12,311,5829.4
dena81,13,311,5804.2
dena81,14,311,5758.0
dena81,15,311,5705.9
dena81,16,311,5733.7
dena81,17,311,5933.4
dena81,18,311,5863.8
dena81,19,311,5671.1
dena81,20,311,5316.6
dena81,21,311,5023.9
dena81,22,311,4788.6
dena81,23,311,4343.7
dena81,24,311,3940.7
dena81,1,312,3729.1
dena81,2,312,3611.2
dena81,3,312,3623.9
dena81,4,312,3729.0
dena81,5,312,3972.3
dena81,6,312,4606.3
dena81,7,312,5100.5
dena81,8,312,5221.2
dena81,9,312,5202.7
dena81,10,312,5285.6
dena81,11,312,5421.0
dena81,12,312,5380.5
dena81,13,312,5378.5
dena81,14,312,5356.8
dena81,15,312,5369.5
dena81,16,312,5452.9
dena81,17,312,5719.9
dena81,18,312,5683.8
dena81,19,312,5517.6
dena81,20,312,5147.8
dena81,21,312,4909.5
dena81,22,312,4670.2
dena81,23,312,4202.2
dena81,24,312,3812.7
dena81,1,313,3642.8
dena81,2,313,3601.8
dena81,3,313,3678.0
dena81,4,313,3814.1
dena81,5,313,4059.8
dena81,6,313,4702.9
dena81,7,313,5217.5
dena81,8,313,5431.7
dena81,9,313,5514.1
dena81,10,313,5628.7
dena81,11,313,5727.9
dena81,12,313,5690.5
dena81,13,313,5584.3
dena81,14,313,5484.5
dena81,15,313,5402.1
dena81,16,313,5457.8
dena81,17,313,5733.3
dena81,18,313,5690.4
dena81,19,313,5464.1
dena81,20,313,5113.8
dena81,21,313,4864.7
dena81,22,313,4721.3
dena81,23,313,4391.0
dena81,24,313,4059.0
dena81,1,314,3901.1
dena81,2,314,3777.6
dena81,3,314,3718.5
dena81,4,314,3691.7
dena81,5,314,3546.6
dena81,6,314,3505.7
dena81,7,314,3760.3
dena81,8,314,4079.0
dena81,9,314,4384.9
dena81,10,314,4534.9
dena81,11,314,4612.5
dena81,12,314,4512.9
dena81,13,314,4402.9
dena81,14,314,4274.3
dena81,15,314,4223.4
dena81,16,314,4315.6
dena81,17,314,4695.8
dena81,18,314,4684.9
dena81,19,314,4462.0
dena81,20,314,4157.4
dena81,21,314,4008.0
dena81,22,314,3980.3
dena81,23,314,3717.9
dena81,24,314,3410.4
dena81,1,315,3201.9
dena81,2,315,3094.2
dena81,3,315,3032.8
dena81,4,315,3019.1
dena81,5,315,2957.6
dena81,6,315,2881.8
dena81,7,315,3014.0
dena81,8,315,3336.2
dena81,9,315,3623.6
dena81,10,315,3879.8
dena81,11,315,4125.8
dena81,12,315,4055.2
dena81,13,315,3863.3
dena81,14,315,3728.1
dena81,15,315,3686.0
dena81,16,315,3796.7
dena81,17,315,4222.7
dena81,18,315,4286.8
dena81,19,315,4199.1
dena81,20,315,4050.8
dena81,21,315,3980.8
dena81,22,315,4047.6
dena81,23,315,3771.1
dena81,24,315,3535.7
dena81,1,316,3403.1
dena81,2,316,3393.1
dena81,3,316,3462.4
dena81,4,316,3576.2
dena81,5,316,3896.0
dena81,6,316,4575.8
dena81,7,316,5070.0
dena81,8,316,5218.0
dena81,9,316,5233.8
dena81,10,316,5338.6
dena81,11,316,5417.3
dena81,12,316,5349.5
dena81,13,316,5330.8
dena81,14,316,5279.9
dena81,15,316,5198.0
dena81,16,316,5258.9
dena81,17,316,5572.6
dena81,18,316,5526.6
dena81,19,316,5344.4
dena81,20,316,5024.9
dena81,21,316,4743.7
dena81,22,316,4575.6
dena81,23,316,4138.8
dena81,24,316,3863.0
dena81,1,317,3701.4
dena81,2,317,3656.2
dena81,3,317,3681.9
dena81,4,317,3753.4
dena81,5,317,3964.4
dena81,6,317,4550.3
dena81,7,317,5072.1
dena81,8,317,5194.0
dena81,9,317,5211.9
dena81,10,317,5289.8
dena81,11,317,5366.1
dena81,12,317,5339.5
dena81,13,317,5348.3
dena81,14,317,5318.4
dena81,15,317,5300.1
dena81,16,317,5336.2
dena81,17,317,5579.9
dena81,18,317,5499.9
dena81,19,317,5298.1
dena81,20,317,4954.2
dena81,21,317,4674.9
dena81,22,317,4478.0
dena81,23,317,4061.7
dena81,24,317,3759.8
dena81,1,318,3605.7
dena81,2,318,3576.2
dena81,3,318,3615.7
dena81,4,318,3710.5
dena81,5,318,3886.6
dena81,6,318,4487.6
dena81,7,318,5044.0
dena81,8,318,5198.6
dena81,9,318,5234.4
dena81,10,318,5307.5
dena81,11,318,5391.6
dena81,12,318,5328.3
dena81,13,318,5298.3
dena81,14,318,5230.8
dena81,15,318,5183.1
dena81,16,318,5255.6
dena81,17,318,5557.1
dena81,18,318,5515.8
dena81,19,318,5304.8
dena81,20,318,4972.0
dena81,21,318,4727.1
dena81,22,318,4552.6
dena81,23,318,4177.3
dena81,24,318,3860.1
dena81,1,319,3686.9
dena81,2,319,3616.2
dena81,3,319,3628.7
dena81,4,319,3703.6
dena81,5,319,3908.6
dena81,6,319,4465.6
dena81,7,319,4950.9
dena81,8,319,4999.1
dena81,9,319,5045.3
dena81,10,319,5095.5
dena81,11,319,5192.8
dena81,12,319,5146.4
dena81,13,319,5104.7
dena81,14,319,5109.6
dena81,15,319,5105.1
dena81,16,319,5128.2
dena81,17,319,5476.7
dena81,18,319,5435.7
dena81,19,319,5287.2
dena81,20,319,4965.5
dena81,21,319,4741.6
dena81,22,319,4568.3
dena81,23,319,4206.4
dena81,24,319,3938.2
dena81,1,320,3778.8
dena81,2,320,3705.3
dena81,3,320,3723.9
dena81,4,320,3813.9
dena81,5,320,4007.9
dena81,6,320,4551.3
dena81,7,320,5052.4
dena81,8,320,5178.3
dena81,9,320,5200.4
dena81,10,320,5237.0
dena81,11,320,5292.2
dena81,12,320,5214.7
dena81,13,320,5102.5
dena81,14,320,4990.2
dena81,15,320,4962.0
dena81,16,320,5108.2
dena81,17,320,5470.6
dena81,18,320,5375.9
dena81,19,320,5173.2
dena81,20,320,4828.7
dena81,21,320,4579.3
dena81,22,320,4487.2
dena81,23,320,4183.1
dena81,24,320,3890.1
dena81,1,321,3691.3
dena81,2,321,3567.1
dena81,3,321,3525.6
dena81,4,321,3500.4
dena81,5,321,3468.0
dena81,6,321,3445.4
dena81,7,321,3756.4
dena81,8,321,4053.3
dena81,9,321,4309.5
dena81,10,321,4432.1
dena81,11,321,4493.6
dena81,12,321,4426.3
dena81,13,321,4260.6
dena81,14,321,4155.1
dena81,15,321,4147.7
dena81,16,321,4319.2
dena81,17,321,4681.1
dena81,18,321,4621.6
dena81,19,321,4404.1
dena81,20,321,4096.9
dena81,21,321,3943.2
dena81,22,321,3963.5
dena81,23,321,3724.4
dena81,24,321,3453.0
dena81,1,322,3238.7
dena81,2,322,3144.9
dena81,3,322,3117.6
dena81,4,322,3100.8
dena81,5,322,3004.4
dena81,6,322,2840.1
dena81,7,322,2951.1
dena81,8,322,3201.6
dena81,9,322,3519.0
dena81,10,322,3747.9
dena81,11,322,3954.0
dena81,12,322,3858.0
dena81,13,322,3673.5
dena81,14,322,3546.7
dena81,15,322,3542.0
dena81,16,322,3753.9
dena81,17,322,4213.6
dena81,18,322,4298.4
dena81,19,322,4176.2
dena81,20,322,4012.6
dena81,21,322,3950.6
dena81,22,322,4058.9
dena81,23,322,3787.9
dena81,24,322,3556.3
dena81,1,323,3419.8
dena81,2,323,3392.3
dena81,3,323,3421.7
dena81,4,323,3553.0
dena81,5,323,3837.4
dena81,6,323,4536.0
dena81,7,323,5100.2
dena81,8,323,5257.9
dena81,9,323,5301.6
dena81,10,323,5362.5
dena81,11,323,5470.2
dena81,12,323,5431.7
dena81,13,323,5393.7
dena81,14,323,5314.8
dena81,15,323,5294.6
dena81,16,323,5385.7
dena81,17,323,5584.6
dena81,18,323,5464.8
dena81,19,323,5314.7
dena81,20,323,4991.7
dena81,21,323,4766.8
dena81,22,323,4582.3
dena81,23,323,4157.0
dena81,24,323,3894.0
dena81,1,324,3749.3
dena81,2,324,3666.5
dena81,3,324,3677.2
dena81,4,324,3770.3
dena81,5,324,3989.3
dena81,6,324,4578.2
dena81,7,324,5118.4
dena81,8,324,5247.0
dena81,9,324,5304.0
dena81,10,324,5345.8
dena81,11,324,5404.4
dena81,12,324,5337.5
dena81,13,324,5302.2
dena81,14,324,5230.9
dena81,15,324,5222.0
dena81,16,324,5369.3
dena81,17,324,5647.5
dena81,18,324,5594.3
dena81,19,324,5417.0
dena81,20,324,5060.0
dena81,21,324,4784.9
dena81,22,324,4622.4
dena81,23,324,4176.0
dena81,24,324,3864.7
dena81,1,325,3676.3
dena81,2,325,3596.4
dena81,3,325,3635.0
dena81,4,325,3722.6
dena81,5,325,3924.8
dena81,6,325,4453.4
dena81,7,325,5028.3
dena81,8,325,5189.3
dena81,9,325,5179.3
dena81,10,325,5270.6
dena81,11,325,5360.3
dena81,12,325,5287.8
dena81,13,325,5233.0
dena81,14,325,5178.9
dena81,15,325,5159.1
dena81,16,325,5239.4
dena81,17,325,5560.0
dena81,18,325,5486.7
dena81,19,325,5286.2
dena81,20,325,4955.1
dena81,21,325,4710.1
dena81,22,325,4533.8
dena81,23,325,4127.1
dena81,24,325,3836.7
dena81,1,326,3624.5
dena81,2,326,3535.7
dena81,3,326,3568.0
dena81,4,326,3684.7
dena81,5,326,3911.7
dena81,6,326,4520.8
dena81,7,326,5082.9
dena81,8,326,5171.3
dena81,9,326,5160.5
dena81,10,326,5228.1
dena81,11,326,5316.2
dena81,12,326,5254.3
dena81,13,326,5223.7
dena81,14,326,5127.9
dena81,15,326,5153.3
dena81,16,326,5288.0
dena81,17,326,5550.1
dena81,18,326,5511.2
dena81,19,326,5308.4
dena81,20,326,4964.7
dena81,21,326,4707.8
dena81,22,326,4526.8
dena81,23,326,4101.9
dena81,24,326,3758.6
dena81,1,327,3564.1
dena81,2,327,3498.0
dena81,3,327,3534.3
dena81,4,327,3621.5
dena81,5,327,3862.9
dena81,6,327,4449.5
dena81,7,327,5037.3
dena81,8,327,5164.6
dena81,9,327,5217.3
dena81,10,327,5296.5
dena81,11,327,5335.7
dena81,12,327,5285.8
dena81,13,327,5217.3
dena81,14,327,5114.6
dena81,15,327,5070.3
dena81,16,327,5223.1
dena81,17,327,5409.2
dena81,18,327,5280.9
dena81,19,327,5074.9
dena81,20,327,4738.4
dena81,21,327,4549.1
dena81,22,327,4477.1
dena81,23,327,4143.2
dena81,24,327,3805.5
dena81,1,328,3609.7
dena81,2,328,3518.9
dena81,3,328,3500.9
dena81,4,328,3518.5
dena81,5,328,3478.9
dena81,6,328,3489.8
dena81,7,328,3772.5
dena81,8,328,4049.1
dena81,9,328,4281.3
dena81,10,328,4394.9
dena81,11,328,4439.9
dena81,12,328,4332.2
dena81,13,328,4168.4
dena81,14,328,4044.6
dena81,15,328,4064.7
dena81,16,328,4277.7
dena81,17,328,4676.0
dena81,18,328,4663.7
dena81,19,328,4487.1
dena81,20,328,4169.0
dena81,21,328,4020.1
dena81,22,328,4037.4
dena81,23,328,3867.6
dena81,24,328,3674.3
dena81,1,329,3485.8
dena81,2,329,3368.2
dena81,3,329,3319.8
dena81,4,329,3286.1
dena81,5,329,3222.9
dena81,6,329,3091.3
dena81,7,329,3190.8
dena81,8,329,3433.5
dena81,9,329,3727.5
dena81,10,329,3989.9
dena81,11,329,4241.0
dena81,12,329,4222.5
dena81,13,329,4052.7
dena81,14,329,3934.5
dena81,15,329,3897.4
dena81,16,329,4094.5
dena81,17,329,4367.9
dena81,18,329,4424.7
dena81,19,329,4310.9
dena81,20,329,4165.6
dena81,21,329,4114.6
dena81,22,329,4218.6
dena81,23,329,3968.1
dena81,24,329,3747.0
dena81,1,330,3609.3
dena81,2,330,3567.9
dena81,3,330,3597.4
dena81,4,330,3706.6
dena81,5,330,3972.9
dena81,6,330,4644.4
dena81,7,330,5207.0
dena81,8,330,5359.7
dena81,9,330,5359.5
dena81,10,330,5446.6
dena81,11,330,5561.3
dena81,12,330,5548.0
dena81,13,330,5516.9
dena81,14,330,5461.5
dena81,15,330,5452.3
dena81,16,330,5535.6
dena81,17,330,5807.1
dena81,18,330,5695.8
dena81,19,330,5503.0
dena81,20,330,5143.7
dena81,21,330,4919.3
dena81,22,330,4751.3
dena81,23,330,4356.5
dena81,24,330,4065.7
dena81,1,331,3921.9
dena81,2,331,3823.4
dena81,3,331,3820.8
dena81,4,331,3887.1
dena81,5,331,4070.7
dena81,6,331,4698.3
dena81,7,331,5241.4
dena81,8,331,5361.1
dena81,9,331,5317.6
dena81,10,331,5373.2
dena81,11,331,5444.1
dena81,12,331,5395.2
dena81,13,331,5360.9
dena81,14,331,5308.4
dena81,15,331,5297.1
dena81,16,331,5428.9
dena81,17,331,5692.9
dena81,18,331,5627.8
dena81,19,331,5438.3
dena81,20,331,5107.0
dena81,21,331,4837.5
dena81,22,331,4663.9
dena81,23,331,4244.2
dena81,24,331,3958.9
dena81,1,332,3814.2
dena81,2,332,3725.4
dena81,3,332,3746.2
dena81,4,332,3837.2
dena81,5,332,4035.8
dena81,6,332,4627.3
dena81,7,332,5211.0
dena81,8,332,5295.3
dena81,9,332,5269.3
dena81,10,332,5286.9
dena81,11,332,5358.4
dena81,12,332,5317.5
dena81,13,332,5262.9
dena81,14,332,5208.9
dena81,15,332,5202.0
dena81,16,332,5372.8
dena81,17,332,5703.4
dena81,18,332,5632.3
dena81,19,332,5460.0
dena81,20,332,5152.0
dena81,21,332,4911.7
dena81,22,332,4774.8
dena81,23,332,4373.2
dena81,24,332,4050.9
dena81,1,333,3893.8
dena81,2,333,3796.2
dena81,3,333,3803.1
dena81,4,333,3855.2
dena81,5,333,4035.1
dena81,6,333,4619.2
dena81,7,333,5204.8
dena81,8,333,5353.1
dena81,9,333,5351.3
dena81,10,333,5405.0
dena81,11,333,5499.8
dena81,12,333,5465.0
dena81,13,333,5430.1
dena81,14,333,5429.5
dena81,15,333,5450.6
dena81,16,333,5605.0
dena81,17,333,5754.9
dena81,18,333,5676.8
dena81,19,333,5524.8
dena81,20,333,5199.2
dena81,21,333,4977.3
dena81,22,333,4837.1
dena81,23,333,4418.7
dena81,24,333,4088.1
dena81,1,334,3901.5
dena81,2,334,3816.3
dena81,3,334,3827.8
dena81,4,334,3922.4
dena81,5,334,4136.3
dena81,6,334,4722.7
dena81,7,334,5267.1
dena81,8,334,5418.3
dena81,9,334,5403.5
dena81,10,334,5450.1
dena81,11,334,5480.4
dena81,12,334,5433.1
dena81,13,334,5341.3
dena81,14,334,5251.9
dena81,15,334,5233.2
dena81,16,334,5403.2
dena81,17,334,5578.2
dena81,18,334,5475.8
dena81,19,334,5264.4
dena81,20,334,4888.7
dena81,21,334,4670.8
dena81,22,334,4583.6
dena81,23,334,4229.7
dena81,24,334,3860.7
dena81,1,335,3681.9
dena81,2,335,3563.9
dena81,3,335,3515.8
dena81,4,335,3565.6
dena81,5,335,3557.7
dena81,6,335,3579.2
dena81,7,335,3893.8
dena81,8,335,4212.2
dena81,9,335,4464.7
dena81,10,335,4613.6
dena81,11,335,4703.1
dena81,12,335,4593.3
dena81,13,335,4465.1
dena81,14,335,4321.5
dena81,15,335,4283.0
dena81,16,335,4452.0
dena81,17,335,4735.6
dena81,18,335,4728.5
dena81,19,335,4558.1
dena81,20,335,4259.6
dena81,21,335,4141.4
dena81,22,335,4113.5
dena81,23,335,3845.4
dena81,24,335,3507.6
dena81,1,336,3324.6
dena81,2,336,3237.1
dena81,3,336,3242.2
dena81,4,336,3276.9
dena81,5,336,3219.2
dena81,6,336,3107.9
dena81,7,336,3242.3
dena81,8,336,3451.0
dena81,9,336,3725.8
dena81,10,336,3939.5
dena81,11,336,4200.6
dena81,12,336,4140.9
dena81,13,336,4009.7
dena81,14,336,3857.1
dena81,15,336,3906.4
dena81,16,336,4165.9
dena81,17,336,4461.2
dena81,18,336,4567.3
dena81,19,336,4508.7
dena81,20,336,4342.6
dena81,21,336,4295.2
dena81,22,336,4360.7
dena81,23,336,4031.2
dena81,24,336,3742.9
dena81,1,337,3518.4
dena81,2,337,3462.2
dena81,3,337,3504.3
dena81,4,337,3655.7
dena81,5,337,3964.1
dena81,6,337,4673.9
dena81,7,337,5329.9
dena81,8,337,5515.4
dena81,9,337,5498.6
dena81,10,337,5510.0
dena81,11,337,5629.9
dena81,12,337,5628.6
dena81,13,337,5589.6
dena81,14,337,5528.9
dena81,15,337,5528.9
dena81,16,337,5664.7
dena81,17,337,5944.7
dena81,18,337,5840.2
dena81,19,337,5665.1
dena81,20,337,5349.1
dena81,21,337,5089.5
dena81,22,337,4873.9
dena81,23,337,4401.3
dena81,24,337,4057.4
dena81,1,338,3869.1
dena81,2,338,3777.6
dena81,3,338,3782.4
dena81,4,338,3881.1
dena81,5,338,4059.9
dena81,6,338,4665.0
dena81,7,338,5308.3
dena81,8,338,5395.6
dena81,9,338,5321.2
dena81,10,338,5352.0
dena81,11,338,5456.7
dena81,12,338,5418.9
dena81,13,338,5388.0
dena81,14,338,5317.6
dena81,15,338,5326.3
dena81,16,338,5475.8
dena81,17,338,5687.4
dena81,18,338,5614.5
dena81,19,338,5450.9
dena81,20,338,5117.3
dena81,21,338,4844.7
dena81,22,338,4629.7
dena81,23,338,4174.3
dena81,24,338,3829.7
dena81,1,339,3628.3
dena81,2,339,3552.6
dena81,3,339,3579.8
dena81,4,339,3671.4
dena81,5,339,3912.4
dena81,6,339,4582.0
dena81,7,339,5221.7
dena81,8,339,5376.5
dena81,9,339,5341.4
dena81,10,339,5398.7
dena81,11,339,5492.2
dena81,12,339,5423.0
dena81,13,339,5383.0
dena81,14,339,5294.4
dena81,15,339,5344.0
dena81,16,339,5514.9
dena81,17,339,5790.7
dena81,18,339,5718.2
dena81,19,339,5570.4
dena81,20,339,5254.9
dena81,21,339,5010.9
dena81,22,339,4789.6
dena81,23,339,4312.4
dena81,24,339,3917.5
dena81,1,340,3707.6
dena81,2,340,3599.4
dena81,3,340,3618.0
dena81,4,340,3721.0
dena81,5,340,3972.9
dena81,6,340,4618.2
dena81,7,340,5206.7
dena81,8,340,5330.9
dena81,9,340,5282.8
dena81,10,340,5322.0
dena81,11,340,5425.1
dena81,12,340,5389.3
dena81,13,340,5387.6
dena81,14,340,5351.6
dena81,15,340,5386.2
dena81,16,340,5552.6
dena81,17,340,5708.5
dena81,18,340,5653.4
dena81,19,340,5523.1
dena81,20,340,5205.2
dena81,21,340,4942.4
dena81,22,340,4711.3
dena81,23,340,4201.4
dena81,24,340,3883.7
dena81,1,341,3685.7
dena81,2,341,3661.2
dena81,3,341,3707.9
dena81,4,341,3830.7
dena81,5,341,4105.4
dena81,6,341,4747.7
dena81,7,341,5409.9
dena81,8,341,5588.5
dena81,9,341,5536.8
dena81,10,341,5613.3
dena81,11,341,5687.1
dena81,12,341,5607.7
dena81,13,341,5508.5
dena81,14,341,5423.0
dena81,15,341,5368.2
dena81,16,341,5555.5
dena81,17,341,5784.3
dena81,18,341,5658.6
dena81,19,341,5432.9
dena81,20,341,5133.2
dena81,21,341,4897.6
dena81,22,341,4747.4
dena81,23,341,4357.3
dena81,24,341,4043.3
dena81,1,342,3849.1
dena81,2,342,3741.5
dena81,3,342,3712.2
dena81,4,342,3710.8
dena81,5,342,3690.0
dena81,6,342,3687.7
dena81,7,342,3980.2
dena81,8,342,4216.1
dena81,9,342,4429.3
dena81,10,342,4561.7
dena81,11,342,4612.2
dena81,12,342,4509.6
dena81,13,342,4341.6
dena81,14,342,4198.3
dena81,15,342,4176.1
dena81,16,342,4409.4
dena81,17,342,4675.7
dena81,18,342,4602.9
dena81,19,342,4392.3
dena81,20,342,4093.0
dena81,21,342,3993.9
dena81,22,342,4027.3
dena81,23,342,3805.5
dena81,24,342,3533.9
dena81,1,343,3361.9
dena81,2,343,3260.6
dena81,3,343,3237.3
dena81,4,343,3193.3
dena81,5,343,3133.5
dena81,6,343,3057.2
dena81,7,343,3169.8
dena81,8,343,3371.9
dena81,9,343,3597.8
dena81,10,343,3803.3
dena81,11,343,3993.4
dena81,12,343,3904.6
dena81,13,343,3766.3
dena81,14,343,3603.5
dena81,15,343,3600.5
dena81,16,343,3868.7
dena81,17,343,4238.4
dena81,18,343,4325.6
dena81,19,343,4277.2
dena81,20,343,4099.7
dena81,21,343,4010.0
dena81,22,343,4038.1
dena81,23,343,3718.2
dena81,24,343,3394.7
dena81,1,344,3248.9
dena81,2,344,3215.0
dena81,3,344,3254.2
dena81,4,344,3385.2
dena81,5,344,3663.7
dena81,6,344,4395.4
dena81,7,344,5085.3
dena81,8,344,5285.6
dena81,9,344,5256.5
dena81,10,344,5333.1
dena81,11,344,5438.9
dena81,12,344,5400.3
dena81,13,344,5366.1
dena81,14,344,5341.8
dena81,15,344,5343.4
dena81,16,344,5503.4
dena81,17,344,5638.8
dena81,18,344,5541.2
dena81,19,344,5354.8
dena81,20,344,5010.5
dena81,21,344,4762.6
dena81,22,344,4544.3
dena81,23,344,4101.4
dena81,24,344,3737.7
dena81,1,345,3575.2
dena81,2,345,3473.4
dena81,3,345,3516.9
dena81,4,345,3644.5
dena81,5,345,3865.9
dena81,6,345,4486.5
dena81,7,345,5148.4
dena81,8,345,5332.5
dena81,9,345,5339.0
dena81,10,345,5398.3
dena81,11,345,5467.1
dena81,12,345,5412.4
dena81,13,345,5382.9
dena81,14,345,5340.6
dena81,15,345,5359.1
dena81,16,345,5495.3
dena81,17,345,5627.6
dena81,18,345,5569.4
dena81,19,345,5400.9
dena81,20,345,5068.3
dena81,21,345,4815.0
dena81,22,345,4600.9
dena81,23,345,4179.0
dena81,24,345,3823.9
dena81,1,346,3661.5
dena81,2,346,3581.0
dena81,3,346,3628.9
dena81,4,346,3727.4
dena81,5,346,3940.5
dena81,6,346,4537.1
dena81,7,346,5129.2
dena81,8,346,5328.5
dena81,9,346,5295.3
dena81,10,346,5361.1
dena81,11,346,5435.2
dena81,12,346,5389.6
dena81,13,346,5375.3
dena81,14,346,5342.1
dena81,15,346,5343.7
dena81,16,346,5479.8
dena81,17,346,5600.2
dena81,18,346,5517.5
dena81,19,346,5342.9
dena81,20,346,5051.3
dena81,21,346,4815.0
dena81,22,346,4631.0
dena81,23,346,4188.7
dena81,24,346,3847.2
dena81,1,347,3651.6
dena81,2,347,3564.3
dena81,3,347,3576.3
dena81,4,347,3685.6
dena81,5,347,3888.4
dena81,6,347,4488.8
dena81,7,347,5089.6
dena81,8,347,5235.9
dena81,9,347,5211.7
dena81,10,347,5284.7
dena81,11,347,5316.1
dena81,12,347,5269.6
dena81,13,347,5243.8
dena81,14,347,5184.9
dena81,15,347,5193.2
dena81,16,347,5352.6
dena81,17,347,5534.4
dena81,18,347,5447.7
dena81,19,347,5348.3
dena81,20,347,5008.6
dena81,21,347,4750.7
dena81,22,347,4580.2
dena81,23,347,4201.4
dena81,24,347,3884.9
dena81,1,348,3683.0
dena81,2,348,3583.6
dena81,3,348,3615.9
dena81,4,348,3708.0
dena81,5,348,3902.1
dena81,6,348,4491.3
dena81,7,348,5091.6
dena81,8,348,5270.6
dena81,9,348,5267.1
dena81,10,348,5319.9
dena81,11,348,5375.0
dena81,12,348,5318.2
dena81,13,348,5225.9
dena81,14,348,5125.4
dena81,15,348,5101.2
dena81,16,348,5274.4
dena81,17,348,5444.1
dena81,18,348,5307.6
dena81,19,348,5105.9
dena81,20,348,4781.3
dena81,21,348,4584.4
dena81,22,348,4484.5
dena81,23,348,4158.0
dena81,24,348,3890.3
dena81,1,349,3692.3
dena81,2,349,3559.7
